Country,Continent,ISO_Code,Level,GDLCODE,Region,Year,shdi,healthindex,edindex,incindex
Nicaragua,America,NIC,Subnat,NICr102,"Central-Norte (Boaco, Chontales, Jinotega, Matagalpa, Esteli, Madriz, Nueva Segovia)",2023,0.66,0.833,0.572,0.604
Nicaragua,America,NIC,Subnat,NICr101,"Pacifico (Chinandega, Leon, Managua, Masaya, Granada, Carazo, Rivas)",2023,0.756,0.867,0.735,0.679
Niger,Africa,NER,National,NERt,Total,2023,0.419,0.634,0.278,0.418
Niger,Africa,NER,Subnat,NERr101,Agadez,2023,0.508,0.687,0.402,0.474
Niger,Africa,NER,Subnat,NERr102,Diffa,2023,0.386,0.687,0.19,0.441
Niger,Africa,NER,Subnat,NERr103,Dosso,2023,0.401,0.593,0.272,0.401
Niger,Africa,NER,Subnat,NERr104,Maradi,2023,0.403,0.618,0.256,0.412
Niger,Africa,NER,Subnat,NERr106,Tahoua,2023,0.372,0.65,0.197,0.401
Niger,Africa,NER,Subnat,NERr105,"Tillabery (incl Niamey)",2023,0.512,0.645,0.439,0.474
Niger,Africa,NER,Subnat,NERr107,Zinder,2023,0.384,0.624,0.232,0.392
Nigeria,Africa,NGA,National,NGAt,Total,2023,0.56,0.53,0.545,0.607
Nigeria,Africa,NGA,Subnat,NGAr122,Abia,2023,0.631,0.579,0.678,0.641
Nigeria,Africa,NGA,Subnat,NGAr137,"Abuja FCT",2023,0.683,0.656,0.7,0.695
Nigeria,Africa,NGA,Subnat,NGAr108,Adamawa,2023,0.548,0.611,0.5,0.539
Nigeria,Africa,NGA,Subnat,NGAr101,"Akwa Ibom",2023,0.611,0.597,0.638,0.6
Nigeria,Africa,NGA,Subnat,NGAr102,Anambra,2023,0.679,0.64,0.69,0.71
Nigeria,Africa,NGA,Subnat,NGAr103,Bauchi,2023,0.384,0.46,0.24,0.514
Nigeria,Africa,NGA,Subnat,NGAr131,Bayelsa,2023,0.587,0.511,0.673,0.588
Nigeria,Africa,NGA,Subnat,NGAr105,Benue,2023,0.591,0.623,0.606,0.547
Nigeria,Africa,NGA,Subnat,NGAr106,Borno,2023,0.475,0.527,0.352,0.579
Nigeria,Africa,NGA,Subnat,NGAr107,"Cross River",2023,0.587,0.556,0.66,0.551
Nigeria,Africa,NGA,Subnat,NGAr123,Delta,2023,0.618,0.552,0.658,0.649
Nigeria,Africa,NGA,Subnat,NGAr132,Ebonyi,2023,0.71,0.685,0.783,0.667
Nigeria,Africa,NGA,Subnat,NGAr104,Edo,2023,0.644,0.551,0.706,0.686
Nigeria,Africa,NGA,Subnat,NGAr133,Ekiti,2023,0.621,0.608,0.664,0.593
Nigeria,Africa,NGA,Subnat,NGAr124,Enugu,2023,0.672,0.674,0.681,0.661
Nigeria,Africa,NGA,Subnat,NGAr134,Gombe,2023,0.476,0.557,0.358,0.542
Nigeria,Africa,NGA,Subnat,NGAr109,Imo,2023,0.69,0.629,0.772,0.677
Nigeria,Africa,NGA,Subnat,NGAr125,Jigawa,2023,0.385,0.442,0.257,0.503
Nigeria,Africa,NGA,Subnat,NGAr110,Kaduna,2023,0.56,0.481,0.58,0.628
Nigeria,Africa,NGA,Subnat,NGAr111,Kano,2023,0.497,0.457,0.458,0.587
Nigeria,Africa,NGA,Subnat,NGAr112,Katsina,2023,0.445,0.473,0.358,0.521
Nigeria,Africa,NGA,Subnat,NGAr126,Kebbi,2023,0.379,0.442,0.236,0.523
Nigeria,Africa,NGA,Subnat,NGAr127,Kogi,2023,0.633,0.629,0.667,0.604
Nigeria,Africa,NGA,Subnat,NGAr113,Kwara,2023,0.604,0.619,0.566,0.629
Nigeria,Africa,NGA,Subnat,NGAr114,Lagos,2023,0.723,0.706,0.758,0.707
Nigeria,Africa,NGA,Subnat,NGAr135,Nassarawa,2023,0.559,0.585,0.513,0.581
Nigeria,Africa,NGA,Subnat,NGAr115,Niger,2023,0.53,0.61,0.401,0.608
Nigeria,Africa,NGA,Subnat,NGAr116,Ogun,2023,0.59,0.558,0.604,0.609
Nigeria,Africa,NGA,Subnat,NGAr117,Ondo,2023,0.619,0.619,0.649,0.591
Nigeria,Africa,NGA,Subnat,NGAr128,Osun,2023,0.615,0.62,0.602,0.623
Nigeria,Africa,NGA,Subnat,NGAr118,Oyo,2023,0.611,0.608,0.62,0.606
Nigeria,Africa,NGA,Subnat,NGAr119,Plateau,2023,0.574,0.561,0.606,0.557
Nigeria,Africa,NGA,Subnat,NGAr120,Rivers,2023,0.616,0.492,0.726,0.653
Nigeria,Africa,NGA,Subnat,NGAr121,Sokoto,2023,0.411,0.451,0.294,0.521
Nigeria,Africa,NGA,Subnat,NGAr129,Taraba,2023,0.537,0.603,0.497,0.517
Nigeria,Africa,NGA,Subnat,NGAr130,Yobe,2023,0.447,0.627,0.277,0.513
Nigeria,Africa,NGA,Subnat,NGAr136,Zamfora,2023,0.403,0.498,0.247,0.532
"North Macedonia",Europe,MKD,National,MKDt,Total,2023,0.815,0.883,0.752,0.816
"North Macedonia",Europe,MKD,Subnat,MKDr108,East,2023,0.793,0.883,0.706,0.799
"North Macedonia",Europe,MKD,Subnat,MKDr104,"North East",2023,0.792,0.883,0.707,0.797
"North Macedonia",Europe,MKD,Subnat,MKDr102,Pelagoniski,2023,0.825,0.883,0.778,0.817
"North Macedonia",Europe,MKD,Subnat,MKDr107,Poloski,2023,0.807,0.883,0.721,0.824
"North Macedonia",Europe,MKD,Subnat,MKDr101,Skopski,2023,0.833,0.891,0.79,0.822
"North Macedonia",Europe,MKD,Subnat,MKDr106,"South East",2023,0.781,0.883,0.672,0.802
"North Macedonia",Europe,MKD,Subnat,MKDr105,"South West",2023,0.817,0.883,0.75,0.822
"North Macedonia",Europe,MKD,Subnat,MKDr103,Vardarski,2023,0.81,0.883,0.738,0.817
Norway,Europe,NOR,National,NORt,Total,2023,0.97,0.974,0.937,1
Norway,Europe,NOR,Subnat,NORr104,"Agder og Rogaland",2023,0.97,0.977,0.934,1
Norway,Europe,NOR,Subnat,NORr102,"Hedmark og Oppland",2023,0.958,0.961,0.916,1
Norway,Europe,NOR,Subnat,NORr107,Nord-Norge,2023,0.962,0.958,0.93,1
Norway,Europe,NOR,Subnat,NORr101,"Oslo og Akershus",2023,0.982,0.989,0.957,1
Norway,Europe,NOR,Subnat,NORr103,Sor-Ostlandet,2023,0.959,0.972,0.907,1
Norway,Europe,NOR,Subnat,NORr106,Trondelag,2023,0.972,0.978,0.94,1
Norway,Europe,NOR,Subnat,NORr105,Vestlandet,2023,0.974,0.986,0.938,1
Oman,Asia/Pacific,OMN,National,OMNt,Total,2023,0.858,0.924,0.77,0.89
Pakistan,Asia/Pacific,PAK,National,PAKt,Total,2023,0.544,0.733,0.363,0.605
Pakistan,Asia/Pacific,PAK,Subnat,PAKr107,AJK,2023,0.591,0.713,0.465,0.622
Pakistan,Asia/Pacific,PAK,Subnat,PAKr104,Balochistan,2023,0.464,0.732,0.232,0.589
Pakistan,Asia/Pacific,PAK,Subnat,PAKr108,FATA,2023,0.455,0.822,0.23,0.499
Pakistan,Asia/Pacific,PAK,Subnat,PAKr106,"Gilgit Baltistan",2023,0.586,0.733,0.424,0.646
Pakistan,Asia/Pacific,PAK,Subnat,PAKr105,"Islamabad (ICT)",2023,0.656,0.789,0.527,0.678
Pakistan,Asia/Pacific,PAK,Subnat,PAKr103,"Khyber Pakhtunkhwa (NWFrontier)",2023,0.515,0.759,0.31,0.579
Pakistan,Asia/Pacific,PAK,Subnat,PAKr101,Punjab,2023,0.55,0.72,0.377,0.614
Pakistan,Asia/Pacific,PAK,Subnat,PAKr102,Sindh,2023,0.518,0.735,0.324,0.584
Palestine,Asia/Pacific,PSE,National,PSEt,Total,2023,0.674,0.695,0.699,0.632
Palestine,Asia/Pacific,PSE,Subnat,PSEr110,Bethlehem,2023,0.689,0.693,0.714,0.661
Palestine,Asia/Pacific,PSE,Subnat,PSEr114,"Deir El-Balah",2023,0.673,0.697,0.742,0.59
Palestine,Asia/Pacific,PSE,Subnat,PSEr113,"Gaza City",2023,0.661,0.681,0.71,0.597
Palestine,Asia/Pacific,PSE,Subnat,PSEr111,Hebron,2023,0.667,0.689,0.664,0.647
Palestine,Asia/Pacific,PSE,Subnat,PSEr101,Jenin,2023,0.683,0.705,0.697,0.648
Palestine,Asia/Pacific,PSE,Subnat,PSEr108,"Jericho and Al Aghwar",2023,0.661,0.711,0.619,0.658
Palestine,Asia/Pacific,PSE,Subnat,PSEr109,Jerusalem,2023,0.679,0.721,0.654,0.664
Palestine,Asia/Pacific,PSE,Subnat,PSEr115,"Khan Yunis",2023,0.676,0.71,0.743,0.585
Palestine,Asia/Pacific,PSE,Subnat,PSEr104,Nablus,2023,0.679,0.676,0.705,0.657
Palestine,Asia/Pacific,PSE,Subnat,PSEr112,"North Gaza",2023,0.658,0.688,0.704,0.588
Palestine,Asia/Pacific,PSE,Subnat,PSEr105,Qalqiliya,2023,0.68,0.684,0.699,0.657
Palestine,Asia/Pacific,PSE,Subnat,PSEr116,Rafah,2023,0.66,0.703,0.701,0.582
Palestine,Asia/Pacific,PSE,Subnat,PSEr107,"Ramallah & Al-Bireh",2023,0.686,0.701,0.695,0.661
Palestine,Asia/Pacific,PSE,Subnat,PSEr106,Salfit,2023,0.69,0.695,0.713,0.662
Palestine,Asia/Pacific,PSE,Subnat,PSEr102,Tubas,2023,0.673,0.679,0.687,0.652
Palestine,Asia/Pacific,PSE,Subnat,PSEr103,Tulkarm,2023,0.691,0.692,0.728,0.655
Panama,America,PAN,National,PANt,Total,2023,0.839,0.917,0.731,0.882
Panama,America,PAN,Subnat,PANr101,"Bocas del Toro",2023,0.768,0.917,0.61,0.809
Panama,America,PAN,Subnat,PANr104,Chiriqui,2023,0.839,0.917,0.723,0.89
Panama,America,PAN,Subnat,PANr102,Cocle,2023,0.812,0.917,0.686,0.849
Panama,America,PAN,Subnat,PANr103,Colon,2023,0.849,0.917,0.745,0.895
Panama,America,PAN,Subnat,PANr105,Darien,2023,0.737,0.917,0.567,0.771
Panama,America,PAN,Subnat,PANr111,"Embera Wounaan",2023,0.659,0.917,0.498,0.628
Panama,America,PAN,Subnat,PANr106,Herrera,2023,0.838,0.917,0.723,0.889
Panama,America,PAN,Subnat,PANr110,"Kuna Yala",2023,0.626,0.917,0.43,0.622
Panama,America,PAN,Subnat,PANr107,"Los Santos",2023,0.833,0.917,0.707,0.891
Panama,America,PAN,Subnat,PANr112,"Ngobe Bugle",2023,0.607,0.917,0.426,0.572
Panama,America,PAN,Subnat,PANr108,Panama,2023,0.871,0.917,0.784,0.92
Panama,America,PAN,Subnat,PANr109,Veraguas,2023,0.778,0.917,0.646,0.796
"Papua New Guinea",Asia/Pacific,PNG,National,PNGt,Total,2023,0.576,0.71,0.485,0.556
"Papua New Guinea",Asia/Pacific,PNG,Subnat,PNGr120,"Autonomous Region of Bougainville",2023,0.614,0.766,0.544,0.556
"Papua New Guinea",Asia/Pacific,PNG,Subnat,PNGr103,Central,2023,0.589,0.742,0.476,0.577
"Papua New Guinea",Asia/Pacific,PNG,Subnat,PNGr110,"Chimbu, Simbu",2023,0.592,0.694,0.52,0.576
"Papua New Guinea",Asia/Pacific,PNG,Subnat,PNGr118,"East New Britain",2023,0.621,0.739,0.561,0.578
"Papua New Guinea",Asia/Pacific,PNG,Subnat,PNGr114,"East Sepik",2023,0.571,0.7,0.485,0.548
"Papua New Guinea",Asia/Pacific,PNG,Subnat,PNGr111,"Eastern Highlands",2023,0.544,0.678,0.451,0.528
"Papua New Guinea",Asia/Pacific,PNG,Subnat,PNGr108,Enga,2023,0.511,0.633,0.4,0.528
"Papua New Guinea",Asia/Pacific,PNG,Subnat,PNGr102,Gulf,2023,0.541,0.726,0.411,0.531
"Papua New Guinea",Asia/Pacific,PNG,Subnat,PNGr121,Hela,2023,0.48,0.722,0.313,0.489
"Papua New Guinea",Asia/Pacific,PNG,Subnat,PNGr122,Jiwaka,2023,0.573,0.706,0.503,0.531
"Papua New Guinea",Asia/Pacific,PNG,Subnat,PNGr113,Madang,2023,0.578,0.737,0.479,0.545
"Papua New Guinea",Asia/Pacific,PNG,Subnat,PNGr116,Manus,2023,0.632,0.727,0.595,0.583
"Papua New Guinea",Asia/Pacific,PNG,Subnat,PNGr105,"Milne Bay",2023,0.58,0.752,0.476,0.546
"Papua New Guinea",Asia/Pacific,PNG,Subnat,PNGr112,Morobe,2023,0.614,0.707,0.533,0.613
"Papua New Guinea",Asia/Pacific,PNG,Subnat,PNGr104,"National Capital District",2023,0.749,0.715,0.707,0.832
"Papua New Guinea",Asia/Pacific,PNG,Subnat,PNGr117,"New Ireland",2023,0.62,0.717,0.6,0.553
"Papua New Guinea",Asia/Pacific,PNG,Subnat,PNGr106,"Northern, Oro",2023,0.575,0.716,0.479,0.555
"Papua New Guinea",Asia/Pacific,PNG,Subnat,PNGr107,"Southern Highlands",2023,0.511,0.626,0.415,0.514
"Papua New Guinea",Asia/Pacific,PNG,Subnat,PNGr119,"West New Britain",2023,0.613,0.745,0.524,0.588
"Papua New Guinea",Asia/Pacific,PNG,Subnat,PNGr115,"West Sepik, Sandaun",2023,0.55,0.725,0.437,0.525
"Papua New Guinea",Asia/Pacific,PNG,Subnat,PNGr101,Western,2023,0.583,0.726,0.509,0.538
"Papua New Guinea",Asia/Pacific,PNG,Subnat,PNGr109,"Western Highlands",2023,0.606,0.757,0.514,0.572
Paraguay,America,PRY,National,PRYt,Total,2023,0.756,0.828,0.686,0.759
Paraguay,America,PRY,Subnat,PRYr105,"Central (Asuncion, Central)",2023,0.793,0.843,0.737,0.802
Paraguay,America,PRY,Subnat,PRYr102,"North-East (Caaguazu, Alto Parana, Canideyu)",2023,0.735,0.817,0.659,0.737
Paraguay,America,PRY,Subnat,PRYr101,"North-West (Boqueron, Alto Paraguay, Presidente Hayes, Conception, Amambay, San pedro, Cordillera)",2023,0.73,0.815,0.664,0.718
Paraguay,America,PRY,Subnat,PRYr104,"South-East (Guaira, Misiones, Paraguari, Neembucu)",2023,0.743,0.835,0.651,0.755
Paraguay,America,PRY,Subnat,PRYr103,"South-West (Caazapa, Itapua)",2023,0.739,0.83,0.657,0.74
Peru,America,PER,National,PERt,Total,2023,0.794,0.888,0.753,0.75
Peru,America,PER,Subnat,PERr106,"Central (Huancavelica, Huanuco, Junin, Pasco)",2023,0.749,0.876,0.691,0.694
Peru,America,PER,Subnat,PERr103,"East (Madre de Dios, Cusco, Puno, Apurimac)",2023,0.733,0.86,0.679,0.674
Peru,America,PER,Subnat,PERr101,"North (Tumbes, Piura, Lambayeque, Cajamarca, La Libertad)",2023,0.762,0.894,0.684,0.723
Peru,America,PER,Subnat,PERr102,"North East (Amazonas, Loreto, San Martin, Ucayali)",2023,0.734,0.862,0.662,0.693
Peru,America,PER,Subnat,PERr104,"South (Tacna, Moquegua, Arequipa, Ica, Ayacucho)",2023,0.815,0.902,0.792,0.757
Peru,America,PER,Subnat,PERr105,"West (Ancash, Lima, Callao)",2023,0.853,0.904,0.837,0.82
